id,name,original_name,cast_time,recast_time,is_player_ability,category_raw
35953,Br'aax Pulse,Br'aax Pulse,0.0,120.0,false,4
35954,Rroneek Pulse,Rroneek Pulse,0.0,90.0,false,4
35955,the Look,the Look,4.0,0.0,false,3
35956,Unholy Darkness,Unholy Darkness,4.0,0.0,false,2
35957,Anoxic Breath,Anoxic Breath,4.0,0.0,false,3
35958,Heat Breath,Heat Breath,4.0,0.0,false,3
35959,Charybdis,Charybdis,5.0,0.0,false,3
35960,Trounce,Trounce,5.0,0.0,false,3
35961,Ravenous Bite,Ravenous Bite,4.0,0.0,false,3
35962,Black Wind,Black Wind,4.0,0.0,false,2
35963,Scalding Scolding,Scalding Scolding,4.0,0.0,false,3
35964,Death Spin,Death Spin,1.0,0.0,false,3
35965,Grim Halo,Grim Halo,0.0,0.0,false,3
35966,,,0.0,0.0,false,4
35967,Divine Awakening,Divine Awakening,0.0,0.0,false,4
35968,Divine Awakening,Divine Awakening,0.0,0.0,false,4
35969,Iconography: Pedestal Purge,Iconography: Pedestal Purge,5.0,0.0,false,3
35970,Pedestal Purge,Pedestal Purge,4.0,0.0,false,3
35971,Iconography: Wheel of Deincarnation,Iconography: Wheel of Deincarnation,5.0,0.0,false,3
35972,Wheel of Deincarnation,Wheel of Deincarnation,4.0,0.0,false,3
35973,Iconography: Bladewise,Iconography: Bladewise,5.0,0.0,false,2
35974,Bladewise,Bladewise,4.0,0.0,false,2
35975,,,0.0,0.0,false,4
35976,Six-bladed Khadga,Six-bladed Khadga,13.0,0.0,false,3
35977,Khadga,Khadga,0.0,0.0,false,3
35978,Khadga,Khadga,0.0,0.0,false,3
35979,Khadga,Khadga,0.0,0.0,false,3
35980,Khadga,Khadga,0.0,0.0,false,3
35981,Khadga,Khadga,0.0,0.0,false,3
35982,Khadga,Khadga,0.0,0.0,false,3
35983,Many Faces,Many Faces,4.0,0.0,false,4
35984,The Face of Wrath,The Face of Wrath,8.0,0.0,false,2
35985,The Face of Delight,The Face of Delight,8.0,0.0,false,2
35986,The Face of Wrath,The Face of Wrath,8.0,0.0,false,2
35987,The Face of Delight,The Face of Delight,8.0,0.0,false,2
35988,The Face of Wrath,The Face of Wrath,8.0,0.0,false,2
35989,The Face of Delight,The Face of Delight,8.0,0.0,false,2
35990,Ephemerality,Ephemerality,5.0,0.0,false,3
35991,Laceration,Laceration,1.0,0.0,false,3
35992,Bladescatter,Bladescatter,5.0,0.0,false,3
35993,Scattering,Scattering,3.0,0.0,false,3
35994,Asuri Chakra,Asuri Chakra,6.0,0.0,false,3
35995,Chakra,Chakra,6.0,0.0,false,3
35996,Chakra,Chakra,6.0,0.0,false,3
35997,Chakra,Chakra,6.0,0.0,false,3
35998,Chakra,Chakra,6.0,0.0,false,3
35999,Chakra,Chakra,6.0,0.0,false,3
36000,Cutting Jewel,Cutting Jewel,5.0,0.0,false,3
36001,Lower Realm,Lower Realm,5.0,0.0,false,2
36002,Ordered Chaos,Ordered Chaos,0.0,0.0,false,2
36003,Ordered Chaos,Ordered Chaos,5.0,0.0,false,2
36004,地光,地光,3.0,0.0,false,2
36005,地光,地光,4.0,0.0,false,2
36006,The Face of Wrath,The Face of Wrath,0.0,0.0,false,2
36007,The Face of Delight,The Face of Delight,0.0,0.0,false,2
36008,Divinity,Divinity,0.0,0.0,false,4
36009,,,0.0,0.0,false,4
36010,,,0.0,0.0,false,4
36011,,,2.0,0.0,false,4
36012,,,2.0,0.0,false,4
36013,,,2.0,0.0,false,4
36014,Many Faces,Many Faces,0.0,0.0,false,4
36015,,,8.0,0.0,false,4
36016,,,8.0,0.0,false,4
36017,Iconic Execution,Iconic Execution,4.0,0.0,false,4
36018,Iconic Execution,Iconic Execution,3.0,0.0,false,4
36019,Myriad Aspects,Myriad Aspects,3.0,0.0,false,2
36020,Myriad Aspects,Myriad Aspects,4.0,0.0,false,2
36021,Myriad Aspects,Myriad Aspects,6.0,0.0,false,2
36022,,,0.0,0.0,false,4
36023,,,0.0,0.0,false,4
36024,Meteor Impact,Meteor Impact,0.0,0.0,false,3
36025,Meteor Impact,Meteor Impact,0.0,0.0,false,3
36026,Sudden Downpour,Sudden Downpour,5.0,0.0,false,3
36027,Sudden Downpour,Sudden Downpour,5.0,0.0,false,3
36028,Pinwheeling Dartboard,Pinwheeling Dartboard,3.0,0.0,false,3
36029,Dartboard of Dancing Explosives ,Dartboard of Dancing Explosives ,3.0,0.0,false,3
36030,Burning Chains,Burning Chains,0.0,0.0,false,3
36031,Pinwheeling Dartboard,Pinwheeling Dartboard,3.0,0.0,false,3
36032,Dartboard of Dancing Explosives ,Dartboard of Dancing Explosives ,3.0,0.0,false,3
36033,Burning Chains,Burning Chains,0.0,0.0,false,3
36034,Uncommon Ground,Uncommon Ground,0.0,0.0,false,3
36035,Uncommon Ground,Uncommon Ground,0.0,0.0,false,3
36036,Grim Halo,Grim Halo,4.0,0.0,false,3
36037,Grim Fate,Grim Fate,3.0,0.0,false,3
36038,,,0.0,0.0,false,3
36039,,,0.0,0.0,false,3
36040,,,0.0,0.0,false,3
36041,Medica,Medica,2.0,2.5,false,2
36042,Medica II,Medica II,2.0,2.5,false,2
36043,Dire Straits,Dire Straits,0.0,0.0,false,3
36044,Dire Straits,Dire Straits,0.0,0.0,false,3
36045,,,2.5,0.0,false,4
36046,,,4.5,0.0,false,4
36047,,,0.0,0.0,false,4
36048,Navigator's Trident,Navigator's Trident,0.0,0.0,false,3
36049,Flowing Lance,Flowing Lance,8.0,0.0,false,3
36050,Fireball,Fireball,4.3,0.0,false,2
36051,Incinerate,Incinerate,5.8,0.0,false,2
36052,Eruption,Eruption,4.2,0.0,false,2
36053,,,0.0,0.0,false,0
36054,,,0.0,0.0,false,0
36055,Twilight Phase,Twilight Phase,6.0,0.0,false,3
36056,Twilight Phase,Twilight Phase,7.3,0.0,false,3
36057,Duplicitous Battery,Duplicitous Battery,6.0,0.0,false,2
36058,,,3.5,0.0,false,2
36059,Pet,Pet,0.0,3.0,false,12
36060,Targeted Light,Targeted Light,9.5,0.0,false,2
36061,Targeted Light,Targeted Light,10.0,0.0,false,2
36062,Targeted Light,Targeted Light,5.0,0.0,false,2
36063,Targeted Light,Targeted Light,5.5,0.0,false,2
36064,Targeted Light,Targeted Light,5.0,0.0,false,2
36065,Targeted Light,Targeted Light,5.5,0.0,false,2
36066,,,0.0,0.0,false,4
36067,Moving Mountains,Moving Mountains,0.0,0.0,false,3
36068,Peak Peril,Peak Peril,0.0,0.0,false,3
36069,Quintessence,Quintessence,8.3,0.0,false,3
36070,Quintessence,Quintessence,8.3,0.0,false,3
36071,Quintessence,Quintessence,8.3,0.0,false,3
36072,Quintessence,Quintessence,11.9,0.0,false,3
36073,Quintessence,Quintessence,11.9,0.0,false,3
36074,Quintessence,Quintessence,11.9,0.0,false,3
36075,Barbed Lightning,Barbed Lightning,0.0,0.0,false,3
36076,Destructive Bolt,Destructive Bolt,6.0,0.0,false,3
36077,Hunt,Hunt,15.0,0.0,false,4
36078,Rock Throw,Rock Throw,3.0,0.0,false,3
36079,Tortoise Stomp,Tortoise Stomp,3.0,0.0,false,3
36080,Tail Screw,Tail Screw,3.0,0.0,false,4
36081,Flame Dance,Flame Dance,3.0,0.0,false,3
36082,Electrify,Electrify,3.0,0.0,false,3
36083,バックハンドブロー,バックハンドブロー,3.0,0.0,false,3
36084,カノピー,カノピー,3.0,0.0,false,3
36085,アーボリアルストーム,アーボリアルストーム,5.0,0.0,false,3
36086,Wandering Shot,Wandering Shot,7.0,0.0,false,3
36087,Wandering Shot,Wandering Shot,7.0,0.0,false,3
36088,,,8.0,0.0,false,3
36089,Flow of the Abyss,Flow of the Abyss,7.0,0.0,false,2
36090,Flow of the Abyss,Flow of the Abyss,7.0,0.0,false,2
36091,Eudaimon Eorzea,Eudaimon Eorzea,24.9,0.0,false,3
36092,Heart of the Rroneek,Heart of the Rroneek,0.0,3.0,false,4
36093,Destructive Bolt,Destructive Bolt,7.0,0.0,false,3
36094,Once Burned,Once Burned,9.0,0.0,false,2
36095,Everfire,Everfire,9.0,0.0,false,2
36096,Once Burned,Once Burned,9.0,0.0,false,2
36097,Everfire,Everfire,9.0,0.0,false,2
36098,Once Burned,Once Burned,0.0,0.0,false,2
36099,Everfire,Everfire,0.0,0.0,false,2
36100,,,0.0,0.0,false,0
36101,,,0.0,0.0,false,0
36102,,,0.0,0.0,false,0
36103,,,0.0,0.0,false,0
36104,,,0.0,0.0,false,0
36105,,,0.0,0.0,false,0
36106,Climbing Shot,Climbing Shot,8.0,0.0,false,3
36107,Climbing Shot,Climbing Shot,8.0,0.0,false,3
36108,Climbing Shot,Climbing Shot,8.0,0.0,false,3
36109,Climbing Shot,Climbing Shot,8.0,0.0,false,3
36110,Soaring Minuet,Soaring Minuet,5.0,0.0,false,3
36111,Updraft,Updraft,6.5,0.0,false,3
36112,Updraft,Updraft,7.0,0.0,false,3
36113,Tidal Wave,Tidal Wave,2.2,0.0,false,3
36114,Tidal Wave,Tidal Wave,6.0,0.0,false,3
36115,Wavefoam,Wavefoam,3.0,0.0,false,2
36116,Water III,Water III,10.0,0.0,false,2
36117,Ghastly Wind,Ghastly Wind,0.0,0.0,false,4
36118,,,1.4,0.0,false,4
36119,Fell Confluence,Fell Confluence,5.0,0.0,false,3
36120,,,0.0,60.0,false,5
36121,Trigger Happy,Trigger Happy,4.3,0.0,false,3
36122,Trapshooting,Trapshooting,4.0,0.0,false,3
36123,Trigger Happy,Trigger Happy,4.3,0.0,false,3
36124,Trapshooting,Trapshooting,4.0,0.0,false,3
36125,Water III,Water III,0.0,0.0,false,2
36126,Water III,Water III,0.0,0.0,false,2
36127,Radiance,Radiance,0.0,0.0,false,2
36128,Radiance,Radiance,0.0,0.0,false,2
36129,Infernal Howl,Infernal Howl,0.0,0.0,false,2
36130,Infernal Howl,Infernal Howl,0.8,0.0,false,2
36131,Nox,Nox,0.0,0.0,false,2
36132,Nox,Nox,0.0,0.0,false,2
36133,Black Hole,Black Hole,5.0,0.0,false,2
36134,Black Hole,Black Hole,5.7,0.0,false,2
36135,Nox,Nox,4.0,0.0,false,2
36136,Nox,Nox,4.0,0.0,false,2
36137,Nox,Nox,5.0,0.0,false,2
36138,Nox,Nox,5.0,0.0,false,2
36139,,,9.0,0.0,false,2
36140,Volcanic Coordinates,Volcanic Coordinates,3.0,0.0,false,2
36141,Volcanic Coordinates,Volcanic Coordinates,5.0,0.0,false,2
36142,Angular Addition,Angular Addition,3.0,0.0,false,2
36143,Angular Addition,Angular Addition,3.0,0.0,false,2
36144,Big Crunch,Big Crunch,8.0,0.0,false,2
36145,Big Crunch,Big Crunch,6.0,0.0,false,2
36146,Big Crunch,Big Crunch,5.0,0.0,false,2
36147,Explosion,Explosion,5.0,0.0,false,3
36148,Explosion,Explosion,5.0,0.0,false,3
36149,,,0.0,0.0,false,4
36150,Stampeding Thunder,Stampeding Thunder,7.3,0.0,false,3
36151,Stampeding Thunder,Stampeding Thunder,0.0,0.0,false,3
36152,Sanctuary,Sanctuary,5.7,0.0,false,4
36153,Crystalline Crush,Crystalline Crush,6.3,0.0,false,3
36154,the Dark Beckons,the Dark Beckons,0.0,0.0,false,2
36155,Susurrant Breath,Susurrant Breath,6.5,0.0,false,3
36156,Susurrant Breath,Susurrant Breath,7.3,0.0,false,3
36157,Slithering Strike,Slithering Strike,6.5,0.0,false,3
36158,Slithering Strike,Slithering Strike,7.3,0.0,false,3
36159,Strangling Coil,Strangling Coil,6.5,0.0,false,3
36160,Strangling Coil,Strangling Coil,7.3,0.0,false,3
36161,Skyruin,Skyruin,6.0,0.0,false,3
36162,Skyruin,Skyruin,4.5,0.0,false,3
36163,Skyruin,Skyruin,4.5,0.0,false,3
36164,Disaster Zone,Disaster Zone,3.0,0.0,false,3
36165,Disaster Zone,Disaster Zone,3.8,0.0,false,3
36166,Disaster Zone,Disaster Zone,3.0,0.0,false,3
36167,Disaster Zone,Disaster Zone,3.8,0.0,false,3
36168,Northern Cross,Northern Cross,3.0,0.0,false,3
36169,Northern Cross,Northern Cross,3.0,0.0,false,3
36170,Hail of Feathers,Hail of Feathers,4.0,0.0,false,3
36171,Hail of Feathers,Hail of Feathers,0.0,0.0,false,3
36172,Blighted Bolt,Blighted Bolt,7.0,0.0,false,3
36173,Blighted Bolt,Blighted Bolt,0.0,0.0,false,3
36174,Blighted Bolt,Blighted Bolt,7.8,0.0,false,3
36175,Thunderous Breath,Thunderous Breath,7.0,0.0,false,3
36176,Thunderous Breath,Thunderous Breath,7.9,0.0,false,3
36177,Freezing Dust,Freezing Dust,5.0,0.0,false,3
36178,,,0.0,0.0,false,3
36179,アイシクルスパイク,アイシクルスパイク,10.0,0.0,false,3
36180,アイシクルスパイク,アイシクルスパイク,1.7,0.0,false,3
36181,アイシクルスパイク,アイシクルスパイク,1.7,0.0,false,3
36182,アイシクルスパイク,アイシクルスパイク,1.7,0.0,false,3
36183,アイシクルスパイク,アイシクルスパイク,1.7,0.0,false,3
36184,Ice Talon,Ice Talon,4.0,0.0,false,3
36185,Ice Talon,Ice Talon,0.0,0.0,false,3
36186,Ruinfall,Ruinfall,4.0,0.0,false,3
36187,Ruinfall,Ruinfall,5.6,0.0,false,3
36188,Unmitigated Explosion,Unmitigated Explosion,0.0,0.0,false,3
36189,Ruinfall,Ruinfall,8.0,0.0,false,3
36190,Eruption,Eruption,3.0,0.0,false,3
36191,Eruption,Eruption,3.0,0.0,false,3
36192,Calamitous Cry,Calamitous Cry,5.1,0.0,false,3
36193,Calamitous Cry,Calamitous Cry,0.0,0.0,false,3
36194,Calamitous Cry,Calamitous Cry,0.0,0.0,false,3
36195,Calamitous Echo,Calamitous Echo,5.0,0.0,false,3
36196,,,0.0,0.0,false,3
36197,Tulidisaster,Tulidisaster,7.0,0.0,false,3
36198,Tulidisaster,Tulidisaster,0.0,0.0,false,3
36199,Tulidisaster,Tulidisaster,0.0,0.0,false,3
36200,Tulidisaster,Tulidisaster,0.0,0.0,false,3
36201,,,0.0,0.0,false,4
36202,,,0.0,0.0,false,4
36203,,,0.0,0.0,false,3
36204,,,0.0,0.0,false,3
36205,,,0.0,0.0,false,3
36206,,,0.0,0.0,false,4
36207,,,0.0,0.0,false,3
36208,,,0.0,0.0,false,3
36209,,,0.0,0.0,false,3
36210,,,0.0,0.0,false,4
36211,,,0.0,0.0,false,4
36212,,,0.0,0.0,false,4
36213,,,0.0,0.0,false,4
36214,,,0.0,0.0,false,3
36215,,,0.0,0.0,false,4
36216,,,0.0,0.0,false,3
36217,,,2.5,0.0,false,2
36218,,,0.0,0.0,false,4
36219,,,0.0,0.0,false,4
36220,,,0.0,0.0,false,4
36221,,,2.0,0.0,false,2
36222,,,0.0,0.0,false,4
36223,,,1.5,0.0,false,2
36224,,,0.0,0.0,false,4
36225,,,0.0,0.0,false,3
36226,,,0.0,0.0,false,3
36227,,,0.0,0.0,false,3
36228,,,0.0,0.0,false,3
36229,,,0.0,0.0,false,3
36230,,,0.0,0.0,false,3
36231,,,0.0,0.0,false,3
36232,,,0.0,0.0,false,3
36233,,,0.0,0.0,false,4
36234,,,0.0,0.0,false,4
36235,,,0.0,0.0,false,4
36236,,,0.0,0.0,false,4
36237,,,0.0,0.0,false,4
36238,,,1.5,0.0,false,2
36239,,,1.5,0.0,false,2
36240,,,1.5,0.0,false,2
36241,,,3.0,0.0,false,2
36242,,,3.0,0.0,false,2
36243,,,0.0,0.0,false,4
36244,,,0.0,0.0,false,4
36245,,,0.0,0.0,false,4
36246,Spreading Fire,Spreading Fire,3.5,0.0,false,2
36247,Spreading Fire,Spreading Fire,4.0,0.0,false,2
36248,Spreading Fire,Spreading Fire,6.1,0.0,false,2
36249,Spreading Fire,Spreading Fire,8.2,0.0,false,2
36250,Spreading Fire,Spreading Fire,10.3,0.0,false,2
36251,,,3.8,0.0,false,2
36252,,,5.9,0.0,false,2
36253,,,8.0,0.0,false,2
36254,,,10.1,0.0,false,2
36255,Flames of Rebirth,Flames of Rebirth,5.0,0.0,false,4
36256,Eruption,Eruption,6.5,0.0,false,2
36257,Eruption,Eruption,6.7,0.0,false,2
36258,Eruption,Eruption,6.6,0.0,false,2
36259,Eruption,Eruption,10.7,0.0,false,2
36260,Eruption,Eruption,10.9,0.0,false,2
36261,Eruption,Eruption,10.8,0.0,false,2
36262,Eruption,Eruption,14.9,0.0,false,2
36263,Eruption,Eruption,15.1,0.0,false,2
36264,Eruption,Eruption,15.0,0.0,false,2
36265,Fluffle Up,Fluffle Up,4.0,0.0,false,2
36266,Cold Feat,Cold Feat,4.0,0.0,false,2
36267,Cold Feat,Cold Feat,4.0,0.0,false,2
36268,●未使用アクション,●未使用アクション,2.0,0.0,false,2
36269,Heaving Haymaker,Heaving Haymaker,5.0,0.0,false,2
36270,Ice Scream,Ice Scream,12.0,0.0,false,2
36271,Frozen Swirl,Frozen Swirl,12.0,0.0,false,2
36272,Frozen Swirl,Frozen Swirl,12.0,0.0,false,2
36273,●未使用アクション,●未使用アクション,8.0,0.0,false,2
36274,●未使用アクション,●未使用アクション,8.0,0.0,false,2
36275,Snowscoop,Snowscoop,4.0,0.0,false,2
36276,●未使用アクション,●未使用アクション,7.0,0.0,false,2
36277,●未使用アクション,●未使用アクション,0.0,0.0,false,2
36278,Snow Boulder,Snow Boulder,4.0,0.0,false,2
36279,Frosting Fracas,Frosting Fracas,5.0,0.0,false,2
36280,Frosting Fracas,Frosting Fracas,5.0,0.0,false,2
36281,Sparkling Sprinkling,Sparkling Sprinkling,5.0,0.0,false,2
36282,Wind Unbound,Wind Unbound,5.0,0.0,false,2
36283,Earthen Shot,Earthen Shot,5.0,0.0,false,2
36284,Wind Shot,Wind Shot,5.5,0.0,false,2
36285,Crystalline Crush,Crystalline Crush,5.0,0.0,false,3
36286,Crystalline Storm,Crystalline Storm,3.0,0.0,false,2
36287,Sharpened Sights,Sharpened Sights,3.0,0.0,false,2
36288,Stalagmite Circle,Stalagmite Circle,5.0,0.0,false,2
36289,Cyclonic Ring,Cyclonic Ring,5.0,0.0,false,2
36290,Crystalline Storm,Crystalline Storm,4.0,0.0,false,2
36291,Seed Crystals,Seed Crystals,4.5,0.0,false,2
36292,Orogenic Deformation,Orogenic Deformation,0.0,0.0,false,2
36293,Stalagmite Circle,Stalagmite Circle,5.0,0.0,false,2
36294,Cyclonic Ring,Cyclonic Ring,5.0,0.0,false,2
36295,Earthen Shot,Earthen Shot,6.0,0.0,false,2
36296,Wind Shot,Wind Shot,6.0,0.0,false,2
36297,Eye of the Fierce,Eye of the Fierce,5.0,0.0,false,2
36298,Seed Crystals,Seed Crystals,5.0,0.0,false,2
36299,Earthen Shot,Earthen Shot,0.0,0.0,false,2
36300,Wind Shot,Wind Shot,0.0,0.0,false,2
36301,Stonework,Stonework,3.0,0.0,false,3
36302,Lithic Impact,Lithic Impact,6.8,0.0,false,3
36303,Allfire,Allfire,7.0,0.0,false,2
36304,Allfire,Allfire,8.5,0.0,false,2
36305,Allfire,Allfire,10.0,0.0,false,2
36306,Volcanic Drop,Volcanic Drop,5.0,0.0,false,2
36307,Great Flood,Great Flood,7.0,0.0,false,2
36308,Flood Plain,Flood Plain,3.0,0.0,false,2
36309,Flood Plain,Flood Plain,0.0,0.0,false,2
36310,Windswrath,Windswrath,7.0,0.0,false,2
36311,Whirlwind,Whirlwind,0.0,0.0,false,2
36312,●未使用アクション,●未使用アクション,1.5,0.0,false,2
36313,Sledgehammer,Sledgehammer,5.0,0.0,false,3
36314,Sledgehammer,Sledgehammer,0.0,0.0,false,3
36315,,,0.0,0.0,false,2
36316,●未使用アクション,●未使用アクション,5.0,0.0,false,3
36317,●未使用アクション,●未使用アクション,5.0,0.0,false,3
36318,●未使用アクション,●未使用アクション,0.0,0.0,false,2
36319,Arcane Stomp,Arcane Stomp,3.0,0.0,false,2
36320,Enduring Glory,Enduring Glory,6.0,0.0,false,2
36321,Shroud of Eons,Shroud of Eons,0.0,0.0,false,2
36322,Shroud of Eons,Shroud of Eons,0.0,0.0,false,2
36323,Disassembly,Disassembly,5.0,0.0,false,2
36324,Bewitching Flight,Bewitching Flight,6.0,0.0,false,3
36325,,,0.0,0.0,false,2
36326,Bewitching Flight,Bewitching Flight,6.0,0.0,false,3
36327,Centralized Current,Centralized Current,5.0,0.0,false,2
36328,,,0.0,0.0,false,1
36329,Split Current,Split Current,5.0,0.0,false,2
36330,Split Current,Split Current,5.0,0.0,false,2
36331,Split Current,Split Current,5.0,0.0,false,2
36332,Superbolt,Superbolt,5.0,0.0,false,2
36333,Superbolt,Superbolt,5.0,0.0,false,2
36334,Static Spark,Static Spark,5.0,0.0,false,2
36335,Bewitching Flight,Bewitching Flight,6.0,0.0,false,3
36336,Voltburst,Voltburst,4.0,0.0,false,2
36337,Electrowave,Electrowave,5.0,0.0,false,2
36338,Electrowave,Electrowave,5.0,0.0,false,2
36339,Amalgamight,Amalgamight,5.0,0.0,false,3
36340,Razor Zephyr,Razor Zephyr,4.0,0.0,false,3
36341,High Wind,High Wind,5.0,0.0,false,3
36342,Devour,Devour,0.0,0.0,false,4
36343,Swarming Locust,Swarming Locust,3.0,0.0,false,3
36344,,,0.0,0.0,false,4
36345,Blades of Famine,Blades of Famine,2.2,0.0,false,3
36346,Blades of Famine,Blades of Famine,3.0,0.0,false,4
36347,Blade,Blade,4.5,0.0,false,3
36348,Levinsickle,Levinsickle,4.5,0.0,false,3
36349,Levinsickle Spark,Levinsickle Spark,5.0,0.0,false,4
36350,Levinsickle,Levinsickle,5.0,0.0,false,4
36351,Wing of Lightning,Wing of Lightning,8.0,0.0,false,4
36352,Thunder III,Thunder III,4.0,0.0,false,2
36353,Thunder III,Thunder III,5.0,0.0,false,2
36354,,,0.0,0.0,false,4
36355,Razor Storm,Razor Storm,5.0,0.0,false,3
36356,Blade,Blade,4.5,0.0,false,3
36357,Blade,Blade,5.0,0.0,false,3
36358,Wind Sickle,Wind Sickle,4.0,0.0,false,2
36359,Windwhistle,Windwhistle,4.0,0.0,false,2
36360,Cutting Wind,Cutting Wind,0.0,0.0,false,2
36361,Hail of Feathers,Hail of Feathers,6.0,0.0,false,3
36362,,,0.0,0.0,false,4
36363,Initialize Androids,Initialize Androids,4.0,0.0,false,4
36364,Initialize Turrets,Initialize Turrets,4.0,0.0,false,4
36365,Initialize Turrets,Initialize Turrets,4.7,0.0,false,3
36366,Laser Lash,Laser Lash,5.0,0.0,false,3
36367,Surge,Surge,8.0,0.0,false,3
36368,Bionic Thrash,Bionic Thrash,7.0,0.0,false,4
36369,Bionic Thrash,Bionic Thrash,7.0,0.0,false,4
36370,Bionic Thrash,Bionic Thrash,8.0,0.0,false,3
36371,Electrowave,Electrowave,5.0,0.0,false,3
36372,Synchroshot,Synchroshot,5.0,0.0,false,3
36373,Synchroshot,Synchroshot,5.0,0.0,false,3
36374,Self-destruct,Self-destruct,5.0,0.0,false,3
36375,Heaving Haymaker,Heaving Haymaker,5.3,0.0,false,2
36376,アイシクルスパイク,アイシクルスパイク,0.0,0.0,false,3
36377,,,0.0,0.0,false,3
36378,Immune Response,Immune Response,5.0,0.0,false,3
36379,Immune Response,Immune Response,6.0,0.0,false,3
36380,Immune Response,Immune Response,5.0,0.0,false,3
36381,Immune Response,Immune Response,6.0,0.0,false,3
36382,Pathocircuit Purge,Pathocircuit Purge,1.0,0.0,false,3
36383,Pathocross Purge,Pathocross Purge,1.0,0.0,false,3
36384,Quarantine,Quarantine,3.0,0.0,false,3
36385,Disinfection,Disinfection,0.0,0.0,false,3
36386,Quarantine,Quarantine,0.0,0.0,false,3
36387,Cytolysis,Cytolysis,5.0,0.0,false,3
36388,,,0.0,0.0,false,1
36389,Steeled Strike,Steeled Strike,4.0,0.0,false,3
36390,Steeled Strike,Steeled Strike,5.2,0.0,false,3
36391,Steeled Strike,Steeled Strike,4.0,0.0,false,3
36392,Steeled Strike,Steeled Strike,5.2,0.0,false,3
36393,Dual Blows,Dual Blows,7.0,0.0,false,3
36394,Dual Blows,Dual Blows,0.0,0.0,false,3
36395,Dual Blows,Dual Blows,7.0,0.0,false,3
36396,Dual Blows,Dual Blows,0.0,0.0,false,3
36397,Brawl Ender,Brawl Ender,5.0,0.0,false,3
36398,Brawl Ender,Brawl Ender,0.0,0.0,false,3
36399,Stampeding Thunder,Stampeding Thunder,7.3,0.0,false,3
36400,,,0.0,0.0,false,4
36401,Anthrabomb,Anthrabomb,11.5,0.0,false,2
36402,Anthrabomb,Anthrabomb,8.5,0.0,false,2
36403,,,0.0,0.0,false,1
36404,Ring of Fire,Ring of Fire,3.0,15.0,false,3
36405,Coiled Strike,Coiled Strike,5.0,0.0,false,3
36406,Coiled Strike,Coiled Strike,5.0,0.0,false,3
36407,Coiled Strike,Coiled Strike,6.0,0.0,false,3
36408,Burning Sun,Burning Sun,6.3,0.0,false,2
36409,,,1.5,0.0,false,2
36410,,,1.5,0.0,false,2
36411,Burning Sun,Burning Sun,1.0,0.0,false,2
36412,Burning Sun,Burning Sun,1.0,0.0,false,2
36413,Fancy Bladework,Fancy Bladework,5.0,0.0,false,3
36414,Battle Breaker,Battle Breaker,5.0,0.0,false,3
36415,,,0.0,0.0,false,2
36416,Riotous Rampage,Riotous Rampage,7.2,0.0,false,3
36417,Glory Blaze,Glory Blaze,8.0,0.0,false,2
36418,the Thrill,the Thrill,5.0,0.0,false,3
36419,Unmitigated Explosion,Unmitigated Explosion,0.0,0.0,false,3
36420,the Thrill,the Thrill,6.2,0.0,false,3
36421,Contest of Wills,Contest of Wills,2.0,0.0,false,3
36422,,,0.0,0.0,false,3
36423,,,0.0,0.0,false,4
36424,Doubling,Doubling,3.0,0.0,false,3
36425,Contest of Wills,Contest of Wills,0.0,0.0,false,3
36426,,,4.7,0.0,false,3
36427,Psychokinesis,Psychokinesis,10.0,0.0,false,4
36428,Psychokinesis,Psychokinesis,10.0,0.0,false,3
36429,Electrolance,Electrolance,6.0,0.0,false,3
36430,Electrolance Assimilation,Electrolance Assimilation,0.1,0.0,false,4
36431,Electrolance Assimilation,Electrolance Assimilation,1.0,0.0,false,3
36432,Extrasensory Field,Extrasensory Field,7.0,0.0,false,4
36433,Extrasensory Expulsion,Extrasensory Expulsion,7.0,0.0,false,3
36434,Extrasensory Expulsion,Extrasensory Expulsion,7.0,0.0,false,3
36435,Overwhelming Charge,Overwhelming Charge,0.0,0.0,false,3
36436,Psychic Wave,Psychic Wave,5.0,0.0,false,3
36437,Voltaic Slash,Voltaic Slash,5.0,0.0,false,3
36438,Whorl of the Mind,Whorl of the Mind,5.0,0.0,false,2
36439,,,0.0,0.0,false,3
36440,,,0.0,0.0,false,4
36441,,,0.0,0.0,false,4
36442,Ancient Artillery,Ancient Artillery,3.0,0.0,false,3
36443,Thunderlight Burst,Thunderlight Burst,8.0,0.0,false,3
36444,Heavy Impact,Heavy Impact,0.0,0.0,false,3
36445,Thunderlight Burst,Thunderlight Burst,10.9,0.0,false,2
36446,,,0.0,0.0,false,1
36447,Pummel,Pummel,5.0,0.0,false,3
36448,Dynamic Dominance,Dynamic Dominance,5.0,0.0,false,3
36449,,,1.0,0.0,false,3
36450,Thunderlight Flurry,Thunderlight Flurry,5.0,0.0,false,3
36451,,,0.0,0.0,false,4
36452,Venomspill,Venomspill,5.0,0.0,false,3
36453,Venomspill,Venomspill,4.0,0.0,false,3
36454,Venomspill,Venomspill,4.0,0.0,false,3
36455,鋏角双撃,鋏角双撃,6.5,0.0,false,3
36456,鋏角双撃,鋏角双撃,0.0,0.0,false,3
36457,鋏角双撃,鋏角双撃,7.5,0.0,false,3
36458,鋏角双撃,鋏角双撃,0.0,0.0,false,3
36459,Vasoconstrictor,Vasoconstrictor,3.0,0.0,false,3
36460,Poison Heart,Poison Heart,4.2,0.0,false,3
